year_quarter,year,quarter,region_en,region_ar,classification_ar,classification_en,transaction_count,median_price,median_area,median_price_per_m2,avg_price,avg_area,total_value
202203.0,2022.0,3.0,Eastern Province,منطقة الشرقية,تجاري,Commercial,1190,490000.0,691.8,757.0,2270160.0,1637.1,2701490433.0
202203.0,2022.0,3.0,Najran,منطقة نجران,تجاري,Commercial,245,20000.0,840.0,33.0,158561.0,990.1,38847499.0
202203.0,2022.0,3.0,Northern Borders,منطقة الحدود الشمالية,تجاري,Commercial,115,60000.0,630.0,109.0,143488.0,646.4,16501141.0
202203.0,2022.0,3.0,Al Baha,منطقة الباحة,تجاري,Commercial,24,165000.0,615.0,241.0,201653.0,707.2,4839667.0
202203.0,2022.0,3.0,Asir,منطقة عسير,تجاري,Commercial,258,200000.0,615.0,424.0,594587.0,828.2,153403338.0
202203.0,2022.0,3.0,Riyadh,منطقة الرياض,تجاري,Commercial,1741,1200000.0,800.0,1653.0,5513022.0,6941.0,9598170987.0
202203.0,2022.0,3.0,Madinah,منطقة المدينة المنورة,تجاري,Commercial,293,600000.0,645.0,868.0,911605.0,888.1,267100255.0
202203.0,2022.0,3.0,Jazan,منطقة جازان,تجاري,Commercial,81,390000.0,672.0,500.0,1349999.0,3626.0,109349935.0
202203.0,2022.0,3.0,Hail,منطقة حائل,تجاري,Commercial,327,99000.0,792.0,133.0,502719.0,1170.5,164389228.0
202203.0,2022.0,3.0,Qassim,منطقة القصيم,تجاري,Commercial,443,139350.0,674.5,199.0,683198.0,12243.3,302656518.0
202203.0,2022.0,3.0,Tabuk,منطقة تبوك,تجاري,Commercial,247,450000.0,640.0,625.0,555954.0,750.1,137320622.0
202203.0,2022.0,3.0,Al Jouf,منطقة الجوف,تجاري,Commercial,181,80000.0,602.0,104.0,319072.0,6880.1,57752006.0
202203.0,2022.0,3.0,Tabuk,منطقة تبوك,زراعي,Agricultural,19,245000.0,50000.0,5.0,2692895.0,110476.2,51165000.0
202203.0,2022.0,3.0,Riyadh,منطقة الرياض,زراعي,Agricultural,528,475000.0,5287.0,96.0,1503645.0,111022.7,793924607.0
202203.0,2022.0,3.0,Qassim,منطقة القصيم,زراعي,Agricultural,113,340000.0,47000.0,9.0,967785.0,119504.5,109359750.0
202203.0,2022.0,3.0,Jazan,منطقة جازان,زراعي,Agricultural,34,225000.0,9118.5,39.0,858912.0,25229.7,29203000.0
202203.0,2022.0,3.0,Hail,منطقة حائل,زراعي,Agricultural,187,100000.0,100000.0,1.0,415030.0,191075.0,77610560.0
202203.0,2022.0,3.0,Madinah,منطقة المدينة المنورة,زراعي,Agricultural,19,400000.0,29027.9,12.0,1876472.0,72718.2,35652977.0
202203.0,2022.0,3.0,Al Jouf,منطقة الجوف,زراعي,Agricultural,81,95000.0,72000.0,1.0,373282.0,330947.5,30235842.0
202203.0,2022.0,3.0,Northern Borders,منطقة الحدود الشمالية,زراعي,Agricultural,1,10000.0,200000.0,0.0,10000.0,200000.0,10000.0
202203.0,2022.0,3.0,Al Baha,منطقة الباحة,زراعي,Agricultural,11,333333.0,3719.5,54.0,432094.0,5829.1,4753033.0
202203.0,2022.0,3.0,Makkah,منطقة مكة المكرمة,زراعي,Agricultural,30,637500.0,11945.3,59.0,2953530.0,32008.8,88605910.0
202203.0,2022.0,3.0,Eastern Province,منطقة الشرقية,زراعي,Agricultural,87,425250.0,2764.1,155.0,1052749.0,100634.9,91589193.0
202203.0,2022.0,3.0,Asir,منطقة عسير,زراعي,Agricultural,52,100000.0,5000.0,29.0,1047156.0,12231.5,54452111.0
202203.0,2022.0,3.0,Najran,منطقة نجران,زراعي,Agricultural,16,100000.0,48171.8,8.0,703750.0,32582.3,11260000.0
202203.0,2022.0,3.0,Eastern Province,منطقة الشرقية,سكني,Residential,5314,402000.0,503.3,965.0,806564.0,1255.8,4286083286.0
202203.0,2022.0,3.0,Al Jouf,منطقة الجوف,سكني,Residential,741,100000.0,600.0,164.0,185300.0,1509.1,137307548.0
202203.0,2022.0,3.0,Makkah,منطقة مكة المكرمة,سكني,Residential,8401,520000.0,508.0,1667.0,978775.0,593.8,8222685199.0
202203.0,2022.0,3.0,Northern Borders,منطقة الحدود الشمالية,سكني,Residential,942,40000.0,720.0,49.0,93932.0,758.4,88483573.0
202203.0,2022.0,3.0,Al Baha,منطقة الباحة,سكني,Residential,373,95000.0,609.0,138.0,195725.0,762.8,73005243.0
202203.0,2022.0,3.0,Tabuk,منطقة تبوك,سكني,Residential,583,200000.0,560.0,345.0,275272.0,544.9,160483843.0
202203.0,2022.0,3.0,Madinah,منطقة المدينة المنورة,سكني,Residential,1831,299891.0,568.7,667.0,520732.0,706.5,953460942.0
202203.0,2022.0,3.0,Qassim,منطقة القصيم,سكني,Residential,3121,132000.0,462.7,275.0,242125.0,1061.6,755672047.0
202203.0,2022.0,3.0,Jazan,منطقة جازان,سكني,Residential,797,200000.0,636.5,335.0,297577.0,919.7,237169098.0
202203.0,2022.0,3.0,Hail,منطقة حائل,سكني,Residential,1539,100000.0,526.9,223.0,202636.0,689.7,311856396.0
202203.0,2022.0,3.0,Riyadh,منطقة الرياض,سكني,Residential,12246,431536.0,440.0,959.0,856141.0,669.4,10484297915.0
202203.0,2022.0,3.0,Najran,منطقة نجران,سكني,Residential,626,100000.0,720.0,125.0,127674.0,726.9,79923909.0
202203.0,2022.0,3.0,Asir,منطقة عسير,سكني,Residential,2097,200000.0,600.0,336.0,546602.0,1672.0,1146225378.0
202204.0,2022.0,4.0,Najran,منطقة نجران,تجاري,Commercial,189,100000.0,800.0,122.0,371017.0,14015.6,70122179.0
202204.0,2022.0,4.0,Riyadh,منطقة الرياض,تجاري,Commercial,1611,1313306.0,750.0,1904.0,6311508.0,5011.0,10167839739.0
202204.0,2022.0,4.0,Tabuk,منطقة تبوك,تجاري,Commercial,238,400000.0,640.0,607.0,695260.0,1192.1,165471900.0
202204.0,2022.0,4.0,Northern Borders,منطقة الحدود الشمالية,تجاري,Commercial,104,90000.0,682.4,111.0,195952.0,702.2,20378984.0
202204.0,2022.0,4.0,Qassim,منطقة القصيم,تجاري,Commercial,531,230000.0,675.0,290.0,576322.0,6366.4,306026761.0
202204.0,2022.0,4.0,Al Baha,منطقة الباحة,تجاري,Commercial,12,85000.0,475.0,153.0,139917.0,545.5,1679000.0
202204.0,2022.0,4.0,Eastern Province,منطقة الشرقية,تجاري,Commercial,1270,500000.0,660.0,767.0,4295367.0,6989.7,5455116445.0
202204.0,2022.0,4.0,Madinah,منطقة المدينة المنورة,تجاري,Commercial,259,700000.0,641.7,1165.0,2040149.0,1452.2,528398570.0
202204.0,2022.0,4.0,Hail,منطقة حائل,تجاري,Commercial,258,82500.0,754.7,114.0,317356.0,1608.2,81877723.0
202204.0,2022.0,4.0,Asir,منطقة عسير,تجاري,Commercial,197,100000.0,600.0,181.0,2998764.0,8602.6,590756545.0
202204.0,2022.0,4.0,Al Jouf,منطقة الجوف,تجاري,Commercial,147,100000.0,614.8,125.0,288763.0,12671.6,42448097.0
202204.0,2022.0,4.0,Jazan,منطقة جازان,تجاري,Commercial,90,300000.0,793.3,315.0,789593.0,1456.6,71063395.0
202204.0,2022.0,4.0,Makkah,منطقة مكة المكرمة,تجاري,Commercial,1061,950000.0,750.0,1290.0,4183241.0,2684.8,4438419071.0
202204.0,2022.0,4.0,Eastern Province,منطقة الشرقية,زراعي,Agricultural,107,500000.0,3776.1,134.0,2399453.0,109097.2,256741501.0
202204.0,2022.0,4.0,Madinah,منطقة المدينة المنورة,زراعي,Agricultural,39,500000.0,30000.0,21.0,2902921.0,42185.5,113213927.0
202204.0,2022.0,4.0,Asir,منطقة عسير,زراعي,Agricultural,66,50000.0,8375.8,6.0,710159.0,16171.6,46870500.0
202204.0,2022.0,4.0,Jazan,منطقة جازان,زراعي,Agricultural,43,90000.0,15312.5,16.0,427588.0,27729.5,18386270.0
202204.0,2022.0,4.0,Hail,منطقة حائل,زراعي,Agricultural,203,80000.0,100000.0,1.0,211509.0,176626.0,42936291.0
202204.0,2022.0,4.0,Makkah,منطقة مكة المكرمة,زراعي,Agricultural,32,850000.0,16735.7,64.0,1733076.0,24732.2,55458434.0
202204.0,2022.0,4.0,Al Jouf,منطقة الجوف,زراعي,Agricultural,106,457500.0,1000000.0,1.0,635448.0,866674.0,67357499.0
202204.0,2022.0,4.0,Northern Borders,منطقة الحدود الشمالية,زراعي,Agricultural,9,80000.0,200000.0,1.0,1376667.0,322222.2,12390000.0
202204.0,2022.0,4.0,Riyadh,منطقة الرياض,زراعي,Agricultural,592,400000.0,10000.0,60.0,1881005.0,110551.8,1113555148.0
202204.0,2022.0,4.0,Al Baha,منطقة الباحة,زراعي,Agricultural,15,90000.0,1668.0,50.0,157667.0,4371.2,2365000.0
202204.0,2022.0,4.0,Najran,منطقة نجران,زراعي,Agricultural,20,687500.0,50000.0,18.0,1519500.0,48658.8,30390000.0
202204.0,2022.0,4.0,Qassim,منطقة القصيم,زراعي,Agricultural,133,400000.0,50000.0,8.0,881467.0,161786.4,117235143.0
202204.0,2022.0,4.0,Tabuk,منطقة تبوك,زراعي,Agricultural,25,712500.0,50000.0,28.0,1795926.0,63995.0,44898151.0
202204.0,2022.0,4.0,Al Baha,منطقة الباحة,سكني,Residential,267,100000.0,612.5,168.0,194595.0,723.2,51956865.0
202204.0,2022.0,4.0,Northern Borders,منطقة الحدود الشمالية,سكني,Residential,617,30000.0,630.0,48.0,94821.0,691.0,58504275.0
202204.0,2022.0,4.0,Al Jouf,منطقة الجوف,سكني,Residential,691,110000.0,600.0,160.0,166910.0,920.7,115334564.0
202204.0,2022.0,4.0,Najran,منطقة نجران,سكني,Residential,670,100000.0,720.0,125.0,222252.0,727.1,148908611.0
202204.0,2022.0,4.0,Makkah,منطقة مكة المكرمة,سكني,Residential,8174,525000.0,454.8,1838.0,994035.0,671.6,8125245313.0
202204.0,2022.0,4.0,Riyadh,منطقة الرياض,سكني,Residential,10488,549000.0,445.5,1260.0,1053901.0,610.1,11053309172.0
202204.0,2022.0,4.0,Asir,منطقة عسير,سكني,Residential,1646,170000.0,600.0,300.0,360981.0,668.0,594175319.0
202204.0,2022.0,4.0,Jazan,منطقة جازان,سكني,Residential,894,239000.0,635.2,332.0,338717.0,931.2,302812668.0
202204.0,2022.0,4.0,Hail,منطقة حائل,سكني,Residential,1472,50000.0,527.4,98.0,167450.0,945.5,246487024.0
202204.0,2022.0,4.0,Eastern Province,منطقة الشرقية,سكني,Residential,5532,400000.0,500.0,997.0,747786.0,764.4,4136753309.0
202204.0,2022.0,4.0,Madinah,منطقة المدينة المنورة,سكني,Residential,1763,350000.0,528.5,782.0,562750.0,1063.5,992127630.0
202204.0,2022.0,4.0,Tabuk,منطقة تبوك,سكني,Residential,599,200000.0,540.0,404.0,334181.0,554.7,200174442.0
202204.0,2022.0,4.0,Qassim,منطقة القصيم,سكني,Residential,3341,140000.0,451.9,314.0,231003.0,1090.3,771781258.0
202301.0,2023.0,1.0,Najran,منطقة نجران,تجاري,Commercial,126,100000.0,760.0,131.0,210757.0,795.8,26555405.0
202301.0,2023.0,1.0,Asir,منطقة عسير,تجاري,Commercial,193,200000.0,609.0,222.0,560641.0,1491.8,108203637.0
202301.0,2023.0,1.0,Qassim,منطقة القصيم,تجاري,Commercial,556,132209.0,608.9,167.0,461581.0,2085.2,256638838.0
202301.0,2023.0,1.0,Makkah,منطقة مكة المكرمة,تجاري,Commercial,806,1156453.0,728.1,1409.0,3635562.0,6229.6,2930262795.0
202301.0,2023.0,1.0,Eastern Province,منطقة الشرقية,تجاري,Commercial,1299,400000.0,611.6,658.0,2117452.0,4076.6,2750570354.0
202301.0,2023.0,1.0,Jazan,منطقة جازان,تجاري,Commercial,70,410000.0,741.5,438.0,675714.0,1771.4,47300000.0
202301.0,2023.0,1.0,Al Jouf,منطقة الجوف,تجاري,Commercial,117,100000.0,603.3,125.0,180121.0,28143.8,21074168.0
202301.0,2023.0,1.0,Tabuk,منطقة تبوك,تجاري,Commercial,262,400000.0,640.0,617.0,640675.0,904.5,167856769.0
202301.0,2023.0,1.0,Madinah,منطقة المدينة المنورة,تجاري,Commercial,281,750000.0,639.9,1106.0,1602815.0,1009.9,450391147.0
202301.0,2023.0,1.0,Hail,منطقة حائل,تجاري,Commercial,296,50000.0,750.0,73.0,184241.0,786.1,54535451.0
202301.0,2023.0,1.0,Northern Borders,منطقة الحدود الشمالية,تجاري,Commercial,96,100000.0,630.0,158.0,198393.0,679.3,19045744.0
202301.0,2023.0,1.0,Riyadh,منطقة الرياض,تجاري,Commercial,1558,1227500.0,810.0,1599.0,4857437.0,8426.1,7567886623.0
202301.0,2023.0,1.0,Al Baha,منطقة الباحة,تجاري,Commercial,11,80000.0,627.8,122.0,161727.0,647.6,1779000.0
202301.0,2023.0,1.0,Tabuk,منطقة تبوك,زراعي,Agricultural,66,400000.0,432.2,1772.0,741430.0,176391.9,48934359.0
202301.0,2023.0,1.0,Northern Borders,منطقة الحدود الشمالية,زراعي,Agricultural,39,236136.0,134.6,1632.0,231272.0,11039.9,9019599.0
202301.0,2023.0,1.0,Riyadh,منطقة الرياض,زراعي,Agricultural,3109,849000.0,146.3,5804.0,976975.0,41102.8,3037413992.0
202301.0,2023.0,1.0,Al Baha,منطقة الباحة,زراعي,Agricultural,47,251363.0,178.3,2075.0,336130.0,2957.9,15798094.0
202301.0,2023.0,1.0,Al Jouf,منطقة الجوف,زراعي,Agricultural,79,250000.0,55687.0,3.0,431582.0,355366.6,34094986.0
202301.0,2023.0,1.0,Madinah,منطقة المدينة المنورة,زراعي,Agricultural,186,550000.0,197.7,2687.0,928014.0,6329.4,172610616.0
202301.0,2023.0,1.0,Hail,منطقة حائل,زراعي,Agricultural,221,100000.0,100000.0,1.0,221328.0,185755.0,48913405.0
202301.0,2023.0,1.0,Makkah,منطقة مكة المكرمة,زراعي,Agricultural,1993,485000.0,155.1,3235.0,568114.0,679.5,1132251547.0
202301.0,2023.0,1.0,Qassim,منطقة القصيم,زراعي,Agricultural,316,250000.0,10000.0,35.0,623042.0,216278.7,196881386.0
202301.0,2023.0,1.0,Eastern Province,منطقة الشرقية,زراعي,Agricultural,613,580000.0,175.3,3214.0,850645.0,40789.9,521445523.0
202301.0,2023.0,1.0,Jazan,منطقة جازان,زراعي,Agricultural,151,400000.0,212.0,2307.0,470652.0,9093.6,71068392.0
202301.0,2023.0,1.0,Najran,منطقة نجران,زراعي,Agricultural,45,237160.0,213.9,100.0,351490.0,8223.0,15817035.0
202301.0,2023.0,1.0,Asir,منطقة عسير,زراعي,Agricultural,254,295662.0,380.3,1215.0,346451.0,4736.2,87998631.0
202301.0,2023.0,1.0,Makkah,منطقة مكة المكرمة,سكني,Residential,5205,499933.0,575.0,1161.0,1143169.0,868.1,5950195772.0
202301.0,2023.0,1.0,Eastern Province,منطقة الشرقية,سكني,Residential,4877,352605.0,499.6,773.0,679129.0,658.9,3312114220.0
202301.0,2023.0,1.0,Qassim,منطقة القصيم,سكني,Residential,3198,120000.0,472.5,258.0,222187.0,1237.2,710553760.0
202301.0,2023.0,1.0,Asir,منطقة عسير,سكني,Residential,1455,150000.0,600.0,250.0,444911.0,1322.2,647344984.0
202301.0,2023.0,1.0,Najran,منطقة نجران,سكني,Residential,582,100000.0,740.0,122.0,125925.0,772.0,73288416.0
202301.0,2023.0,1.0,Hail,منطقة حائل,سكني,Residential,1389,50000.0,600.0,101.0,172938.0,973.4,240210508.0
202301.0,2023.0,1.0,Jazan,منطقة جازان,سكني,Residential,772,201000.0,640.0,322.0,290131.0,1093.0,223980948.0
202301.0,2023.0,1.0,Al Baha,منطقة الباحة,سكني,Residential,202,84000.0,612.0,121.0,192378.0,705.3,38860267.0
202301.0,2023.0,1.0,Riyadh,منطقة الرياض,سكني,Residential,10255,400000.0,495.0,933.0,964955.0,776.0,9895611262.0
202301.0,2023.0,1.0,Northern Borders,منطقة الحدود الشمالية,سكني,Residential,602,60000.0,630.0,85.0,113584.0,671.4,68377506.0
202301.0,2023.0,1.0,Madinah,منطقة المدينة المنورة,سكني,Residential,1534,304098.0,500.0,750.0,611307.0,648.7,937745439.0
202301.0,2023.0,1.0,Tabuk,منطقة تبوك,سكني,Residential,540,200000.0,600.0,319.0,330166.0,595.1,178289775.0
202301.0,2023.0,1.0,Al Jouf,منطقة الجوف,سكني,Residential,616,100000.0,600.0,220.0,180403.0,690.1,111128218.0
202301.0,2023.0,1.0,Eastern Province,منطقة الشرقية,صناعي,Industrial,73,3300000.0,6000.0,550.0,7689349.0,14885.9,561322508.0
202301.0,2023.0,1.0,Riyadh,منطقة الرياض,صناعي,Industrial,1,2000000.0,1803.4,1109.0,2000000.0,1803.4,2000000.0
202302.0,2023.0,2.0,Eastern Province,منطقة الشرقية,تجاري,Commercial,1094,600000.0,690.0,800.0,1576725.0,2108.5,1724936801.0
202302.0,2023.0,2.0,Qassim,منطقة القصيم,تجاري,Commercial,403,193334.0,627.5,352.0,903461.0,5236.8,364094751.0
202302.0,2023.0,2.0,Riyadh,منطقة الرياض,تجاري,Commercial,1466,1150000.0,759.8,1754.0,7378706.0,5944.1,10817183676.0
202302.0,2023.0,2.0,Northern Borders,منطقة الحدود الشمالية,تجاري,Commercial,88,90000.0,662.5,116.0,170198.0,690.1,14977425.0
202302.0,2023.0,2.0,Madinah,منطقة المدينة المنورة,تجاري,Commercial,241,840188.0,660.0,1137.0,4390755.0,17789.8,1058171995.0
202302.0,2023.0,2.0,Jazan,منطقة جازان,تجاري,Commercial,93,315000.0,678.0,547.0,833118.0,881.3,77479974.0
202302.0,2023.0,2.0,Al Jouf,منطقة الجوف,تجاري,Commercial,70,80000.0,638.0,134.0,171480.0,1376.5,12003600.0
202302.0,2023.0,2.0,Makkah,منطقة مكة المكرمة,تجاري,Commercial,778,1100000.0,750.0,1391.0,3362035.0,1375.6,2615663251.0
202302.0,2023.0,2.0,Al Baha,منطقة الباحة,تجاري,Commercial,6,155000.0,493.0,308.0,264167.0,551.5,1585000.0
202302.0,2023.0,2.0,Tabuk,منطقة تبوك,تجاري,Commercial,192,410000.0,640.0,625.0,646026.0,1488.9,124036899.0
202302.0,2023.0,2.0,Hail,منطقة حائل,تجاري,Commercial,320,55000.0,724.3,78.0,215682.0,1477.0,69018188.0
202302.0,2023.0,2.0,Asir,منطقة عسير,تجاري,Commercial,218,575000.0,630.0,804.0,792863.0,875.3,172844085.0
202302.0,2023.0,2.0,Najran,منطقة نجران,تجاري,Commercial,150,100000.0,800.0,120.0,190268.0,927.0,28540145.0
202302.0,2023.0,2.0,Hail,منطقة حائل,زراعي,Agricultural,159,100000.0,68750.0,2.0,183728.0,177765.2,29212695.0
202302.0,2023.0,2.0,Asir,منطقة عسير,زراعي,Agricultural,41,95000.0,5506.0,10.0,273837.0,12038.2,11227333.0
202302.0,2023.0,2.0,Najran,منطقة نجران,زراعي,Agricultural,13,400000.0,48000.0,40.0,2719000.0,39958.2,35347000.0
202302.0,2023.0,2.0,Al Baha,منطقة الباحة,زراعي,Agricultural,10,160000.0,6911.4,19.0,209500.0,9369.0,2095000.0
202302.0,2023.0,2.0,Makkah,منطقة مكة المكرمة,زراعي,Agricultural,26,364600.0,11009.1,62.0,2482918.0,33732.8,64555862.0
202302.0,2023.0,2.0,Al Jouf,منطقة الجوف,زراعي,Agricultural,53,100000.0,55900.0,2.0,660940.0,438628.6,35029800.0
202302.0,2023.0,2.0,Tabuk,منطقة تبوك,زراعي,Agricultural,33,350000.0,50000.0,4.0,679394.0,434890.5,22420000.0
202302.0,2023.0,2.0,Eastern Province,منطقة الشرقية,زراعي,Agricultural,88,615000.0,3471.9,165.0,984946.0,71844.9,86675205.0
202302.0,2023.0,2.0,Madinah,منطقة المدينة المنورة,زراعي,Agricultural,21,780000.0,30000.0,27.0,2140032.0,78462.6,44940662.0
202302.0,2023.0,2.0,Jazan,منطقة جازان,زراعي,Agricultural,15,90000.0,7949.9,21.0,407333.0,28746.4,6110000.0
202302.0,2023.0,2.0,Qassim,منطقة القصيم,زراعي,Agricultural,87,350000.0,50000.0,8.0,637916.0,111700.8,55498677.0
202302.0,2023.0,2.0,Northern Borders,منطقة الحدود الشمالية,زراعي,Agricultural,2,45000.0,125000.0,1.0,45000.0,125000.0,90000.0
202302.0,2023.0,2.0,Riyadh,منطقة الرياض,زراعي,Agricultural,441,450000.0,10000.0,70.0,1367896.0,87540.6,603242062.0
202302.0,2023.0,2.0,Jazan,منطقة جازان,سكني,Residential,810,280000.0,506.3,428.0,316628.0,721.7,256468817.0
202302.0,2023.0,2.0,Qassim,منطقة القصيم,سكني,Residential,2715,145000.0,408.5,352.0,249484.0,863.1,677350341.0
202302.0,2023.0,2.0,Madinah,منطقة المدينة المنورة,سكني,Residential,1445,400000.0,500.0,948.0,751089.0,592.7,1085323002.0
202302.0,2023.0,2.0,Eastern Province,منطقة الشرقية,سكني,Residential,4537,500000.0,493.8,1140.0,774087.0,610.3,3512034428.0
202302.0,2023.0,2.0,Najran,منطقة نجران,سكني,Residential,530,90000.0,702.0,114.0,159522.0,843.2,84546434.0
202302.0,2023.0,2.0,Tabuk,منطقة تبوك,سكني,Residential,562,278088.0,571.0,535.0,369654.0,524.1,207745358.0
202302.0,2023.0,2.0,Hail,منطقة حائل,سكني,Residential,1462,50000.0,612.4,92.0,120897.0,733.9,176752057.0
202302.0,2023.0,2.0,Asir,منطقة عسير,سكني,Residential,1639,300000.0,595.5,650.0,468286.0,710.5,767520554.0
202302.0,2023.0,2.0,Al Jouf,منطقة الجوف,سكني,Residential,437,95000.0,600.0,156.0,157412.0,634.1,68788830.0
202302.0,2023.0,2.0,Makkah,منطقة مكة المكرمة,سكني,Residential,6975,500000.0,400.0,2140.0,905210.0,560.0,6313836627.0
202302.0,2023.0,2.0,Al Baha,منطقة الباحة,سكني,Residential,153,100000.0,600.0,147.0,150049.0,725.2,22957562.0
202302.0,2023.0,2.0,Northern Borders,منطقة الحدود الشمالية,سكني,Residential,533,40000.0,630.0,63.0,109593.0,630.0,58412804.0
202302.0,2023.0,2.0,Riyadh,منطقة الرياض,سكني,Residential,10905,562500.0,420.0,1265.0,1320564.0,803.9,14400748733.0
202303.0,2023.0,3.0,Al Baha,منطقة الباحة,تجاري,Commercial,11,70000.0,650.0,93.0,136682.0,630.1,1503500.0
202303.0,2023.0,3.0,Riyadh,منطقة الرياض,تجاري,Commercial,1614,1200000.0,750.0,1870.0,6471105.0,6235.5,10444363906.0
202303.0,2023.0,3.0,Makkah,منطقة مكة المكرمة,تجاري,Commercial,886,1100000.0,735.8,1431.0,7860753.0,9102.2,6964626740.0
202303.0,2023.0,3.0,Asir,منطقة عسير,تجاري,Commercial,285,473288.0,616.0,800.0,627018.0,836.2,178700061.0
202303.0,2023.0,3.0,Hail,منطقة حائل,تجاري,Commercial,341,82000.0,730.7,118.0,234713.0,1573.5,80037050.0
202303.0,2023.0,3.0,Northern Borders,منطقة الحدود الشمالية,تجاري,Commercial,96,50000.0,630.0,85.0,146351.0,702.1,14049685.0
202303.0,2023.0,3.0,Eastern Province,منطقة الشرقية,تجاري,Commercial,1113,550000.0,629.9,800.0,5276162.0,18724.5,5872367827.0
202303.0,2023.0,3.0,Madinah,منطقة المدينة المنورة,تجاري,Commercial,259,752790.0,660.0,1071.0,1243352.0,1168.6,322028294.0
202303.0,2023.0,3.0,Najran,منطقة نجران,تجاري,Commercial,172,100000.0,800.0,125.0,198123.0,863.5,34077105.0
202303.0,2023.0,3.0,Tabuk,منطقة تبوك,تجاري,Commercial,225,540000.0,640.0,919.0,661820.0,840.3,148909413.0
202303.0,2023.0,3.0,Jazan,منطقة جازان,تجاري,Commercial,93,400000.0,640.0,391.0,801295.0,1643.7,74520428.0
202303.0,2023.0,3.0,Al Jouf,منطقة الجوف,تجاري,Commercial,129,70000.0,602.0,117.0,204636.0,851.4,26398023.0
202303.0,2023.0,3.0,Qassim,منطقة القصيم,تجاري,Commercial,547,200000.0,677.0,310.0,874451.0,9624.3,478324813.0
202303.0,2023.0,3.0,Al Jouf,منطقة الجوف,زراعي,Agricultural,62,100000.0,60787.5,1.0,313983.0,305693.5,19466962.0
202303.0,2023.0,3.0,Qassim,منطقة القصيم,زراعي,Agricultural,134,162500.0,50000.0,2.0,561627.0,158522.8,75258034.0
202303.0,2023.0,3.0,Najran,منطقة نجران,زراعي,Agricultural,19,100000.0,49200.0,16.0,1118421.0,40025.2,21250000.0
202303.0,2023.0,3.0,Jazan,منطقة جازان,زراعي,Agricultural,43,90000.0,13324.3,10.0,871904.0,18037.4,37491882.0
202303.0,2023.0,3.0,Tabuk,منطقة تبوك,زراعي,Agricultural,30,500000.0,50000.0,5.0,505500.0,356505.4,15165000.0
202303.0,2023.0,3.0,Hail,منطقة حائل,زراعي,Agricultural,190,81000.0,100000.0,1.0,212891.0,176511.5,40449339.0
202303.0,2023.0,3.0,Makkah,منطقة مكة المكرمة,زراعي,Agricultural,25,980567.0,10929.6,39.0,1617116.0,47882.7,40427892.0
202303.0,2023.0,3.0,Eastern Province,منطقة الشرقية,زراعي,Agricultural,107,700000.0,4324.2,181.0,1337662.0,54000.4,143129782.0
202303.0,2023.0,3.0,Northern Borders,منطقة الحدود الشمالية,زراعي,Agricultural,1,15000.0,200000.0,0.0,15000.0,200000.0,15000.0
202303.0,2023.0,3.0,Madinah,منطقة المدينة المنورة,زراعي,Agricultural,20,350000.0,31636.4,10.0,890250.0,55126.8,17805000.0
202303.0,2023.0,3.0,Al Baha,منطقة الباحة,زراعي,Agricultural,16,99000.0,1738.9,52.0,215381.0,6792.6,3446100.0
202303.0,2023.0,3.0,Asir,منطقة عسير,زراعي,Agricultural,71,100000.0,2643.3,23.0,459352.0,13615.4,32614000.0
202303.0,2023.0,3.0,Riyadh,منطقة الرياض,زراعي,Agricultural,593,500000.0,8408.0,100.0,1484411.0,122248.1,880255946.0
202303.0,2023.0,3.0,Makkah,منطقة مكة المكرمة,سكني,Residential,8646,520000.0,390.7,2220.0,885660.0,752.9,7657418952.0
202303.0,2023.0,3.0,Madinah,منطقة المدينة المنورة,سكني,Residential,1563,400000.0,500.0,878.0,581349.0,630.5,908648147.0
202303.0,2023.0,3.0,Najran,منطقة نجران,سكني,Residential,603,80000.0,690.0,117.0,149643.0,706.3,90234922.0
202303.0,2023.0,3.0,Jazan,منطقة جازان,سكني,Residential,907,200000.0,560.1,313.0,324781.0,1018.5,294576016.0
202303.0,2023.0,3.0,Al Baha,منطقة الباحة,سكني,Residential,317,115000.0,604.7,184.0,205141.0,707.5,65029655.0
202303.0,2023.0,3.0,Tabuk,منطقة تبوك,سكني,Residential,555,300000.0,588.0,627.0,372158.0,533.9,206547784.0
202303.0,2023.0,3.0,Northern Borders,منطقة الحدود الشمالية,سكني,Residential,560,30000.0,630.0,44.0,76032.0,657.8,42577793.0
202303.0,2023.0,3.0,Eastern Province,منطقة الشرقية,سكني,Residential,5145,500000.0,455.3,1278.0,760184.0,772.7,3911146144.0
202303.0,2023.0,3.0,Hail,منطقة حائل,سكني,Residential,1396,80000.0,600.0,136.0,175867.0,869.5,245510646.0
202303.0,2023.0,3.0,Qassim,منطقة القصيم,سكني,Residential,3399,140000.0,416.0,354.0,291131.0,1090.2,989553146.0
202303.0,2023.0,3.0,Al Jouf,منطقة الجوف,سكني,Residential,589,100000.0,600.0,168.0,208912.0,665.1,123049367.0
202303.0,2023.0,3.0,Riyadh,منطقة الرياض,سكني,Residential,15515,400000.0,375.0,944.0,831214.0,581.6,12896284608.0
202303.0,2023.0,3.0,Asir,منطقة عسير,سكني,Residential,2266,382092.0,600.0,606.0,419715.0,721.1,951074844.0
202304.0,2023.0,4.0,Al Jouf,منطقة الجوف,تجاري,Commercial,113,70000.0,600.0,105.0,370848.0,6307.2,41905804.0
